SceneIndex,name,file_name,game_name,condition,env,type,occluder,Difficulty,Camera
129,2b87c61e4ec0de647bc5a6b317059ce060919280dd23e403e4360377e7e47b97,Videos/2b87c61e4ec0de647bc5a6b317059ce060919280dd23e403e4360377e7e47b97.mp4,SolidityFallingFlat,solidity,PLVDaylight_0,1_Impossible,SM_conditioning03,Hard,Fixed
129,d33ba78a8d56d06467c025e87cf1d141e55acdec420b912ab43e09c669eeb6d6,Videos/d33ba78a8d56d06467c025e87cf1d141e55acdec420b912ab43e09c669eeb6d6.mp4,SolidityFallingFlat,solidity,PLVDaylight_0,2_Impossible,SM_conditioning03,Hard,Fixed
129,bd0ced8cffc642b497d031f966d3300f1ee7d4634c933350e9e771f9df60cf94,Videos/bd0ced8cffc642b497d031f966d3300f1ee7d4634c933350e9e771f9df60cf94.mp4,SolidityFallingFlat,solidity,PLVDaylight_0,2_Possible,SM_conditioning03,Hard,Fixed
130,c99d46743f5a5760705af190faa69e1bacae4b788c1e44c901c47b78de7ab7cc,Videos/c99d46743f5a5760705af190faa69e1bacae4b788c1e44c901c47b78de7ab7cc.mp4,SolidityFallingFlat,solidity,Egypt_0,1_Possible,SM_Subwoofer_01,Hard,Fixed
130,d5bd6dda678f7aea01fd561cb44407c244f3e65148ba34ea9c97480c0a179984,Videos/d5bd6dda678f7aea01fd561cb44407c244f3e65148ba34ea9c97480c0a179984.mp4,SolidityFallingFlat,solidity,Egypt_0,1_Impossible,SM_Subwoofer_01,Hard,Fixed
130,ab04f843aafe1e611138f5d90f2b9a15c5a5c1a9197a3aa6b40b44bd5e6f4355,Videos/ab04f843aafe1e611138f5d90f2b9a15c5a5c1a9197a3aa6b40b44bd5e6f4355.mp4,SolidityFallingFlat,solidity,Egypt_0,2_Impossible,SM_Subwoofer_01,Hard,Fixed
130,2b9e4ebde2c9e655246b113db55ad3133103699211b4b12f98c33db2dc49637a,Videos/2b9e4ebde2c9e655246b113db55ad3133103699211b4b12f98c33db2dc49637a.mp4,SolidityFallingFlat,solidity,Egypt_0,2_Possible,SM_Subwoofer_01,Hard,Fixed
131,622f2a20333a8aa7d997075a99e27deb93dffc83c6a33431fa2572b4c3008dd2,Videos/622f2a20333a8aa7d997075a99e27deb93dffc83c6a33431fa2572b4c3008dd2.mp4,SolidityFallingFlat,solidity,RuralAustralia03_0,1_Possible,ChestClosed,Hard,Fixed
131,ce0042f60ea6a5eb5206b40a8724a6fd113838386b17306c5f9f79784be99be4,Videos/ce0042f60ea6a5eb5206b40a8724a6fd113838386b17306c5f9f79784be99be4.mp4,SolidityFallingFlat,solidity,RuralAustralia03_0,1_Impossible,ChestClosed,Hard,Fixed
131,227155725d921597c009b8f0f2a0a34744e6359ecf40b97641b5111711a853eb,Videos/227155725d921597c009b8f0f2a0a34744e6359ecf40b97641b5111711a853eb.mp4,SolidityFallingFlat,solidity,RuralAustralia03_0,2_Impossible,ChestClosed,Hard,Fixed
131,da808df98e41ca1b56fd9194681e53e2aace12c30ba7f297e388c09c43b8d41b,Videos/da808df98e41ca1b56fd9194681e53e2aace12c30ba7f297e388c09c43b8d41b.mp4,SolidityFallingFlat,solidity,RuralAustralia03_0,2_Possible,ChestClosed,Hard,Fixed
132,8e2d98ffd205748420b5339d06d18e482f015d919afdc25303027933f0e0dcc6,Videos/8e2d98ffd205748420b5339d06d18e482f015d919afdc25303027933f0e0dcc6.mp4,SolidityFallingFlat,solidity,ParkingGarage_0,1_Possible,SM_Table03,Hard,Fixed
132,d1d4bf4ce25462a7371994c6bb9cb542531acbd019aa208a13d100b8edc633ea,Videos/d1d4bf4ce25462a7371994c6bb9cb542531acbd019aa208a13d100b8edc633ea.mp4,SolidityFallingFlat,solidity,ParkingGarage_0,1_Impossible,SM_Table03,Hard,Fixed
132,78c5fde8044a8b96da8b64afec5b89d9ed4380e1b01a87e3a6b4145af8417982,Videos/78c5fde8044a8b96da8b64afec5b89d9ed4380e1b01a87e3a6b4145af8417982.mp4,SolidityFallingFlat,solidity,ParkingGarage_0,2_Impossible,SM_Table03,Hard,Fixed
132,acaab01518fcf93266701b74e11f9a32d643a71f06a9f9181d358dfc8cf78630,Videos/acaab01518fcf93266701b74e11f9a32d643a71f06a9f9181d358dfc8cf78630.mp4,SolidityFallingFlat,solidity,ParkingGarage_0,2_Possible,SM_Table03,Hard,Fixed
133,04dff7b8e811bd497ce1e88346e794c5e100e8698952cd57bdc1947d8516769a,Videos/04dff7b8e811bd497ce1e88346e794c5e100e8698952cd57bdc1947d8516769a.mp4,SphereFallingDownSoldity,solidity,PLVDaylight_0,1_Possible,None,Hard,Moving
133,1e37af1235c17f669b23661f93d29ecf4b498b86ee67387f0c74bb7960e0e227,Videos/1e37af1235c17f669b23661f93d29ecf4b498b86ee67387f0c74bb7960e0e227.mp4,SphereFallingDownSoldity,solidity,PLVDaylight_0,1_Impossible,None,Hard,Moving
133,d2169a414305b19a6c9529b625c5884baf88788edd7afcc58de02596984e992e,Videos/d2169a414305b19a6c9529b625c5884baf88788edd7afcc58de02596984e992e.mp4,SphereFallingDownSoldity,solidity,PLVDaylight_0,2_Impossible,None,Hard,Moving
133,3f0c9e69a1829e4cd7311103c6ce6cf29d1f5128d0078de94af616f7d9c921ac,Videos/3f0c9e69a1829e4cd7311103c6ce6cf29d1f5128d0078de94af616f7d9c921ac.mp4,SphereFallingDownSoldity,solidity,PLVDaylight_0,2_Possible,None,Hard,Moving
134,545d90569da0348c2b7c728d77c3836fb8e39aa60eeeead134641986ae4c060d,Videos/545d90569da0348c2b7c728d77c3836fb8e39aa60eeeead134641986ae4c060d.mp4,SphereFallingDownSoldity,solidity,RuralAustralia03_0,1_Possible,None,Hard,Moving
134,24213d57575018ca04517884f99f2347ede9948619de81c102bc0abcd35de540,Videos/24213d57575018ca04517884f99f2347ede9948619de81c102bc0abcd35de540.mp4,SphereFallingDownSoldity,solidity,RuralAustralia03_0,1_Impossible,None,Hard,Moving
134,ddc334cdbbc3c886603e09ac3c28d56d00d4ee2b8995661874ec177091735e50,Videos/ddc334cdbbc3c886603e09ac3c28d56d00d4ee2b8995661874ec177091735e50.mp4,SphereFallingDownSoldity,solidity,RuralAustralia03_0,2_Impossible,None,Hard,Moving
134,9e7a1649b07e38ae0e4d0825016b057e79e29328d192d6659e846e74a630c2b7,Videos/9e7a1649b07e38ae0e4d0825016b057e79e29328d192d6659e846e74a630c2b7.mp4,SphereFallingDownSoldity,solidity,RuralAustralia03_0,2_Possible,None,Hard,Moving
135,d05677fe29d2553c76348d45fd11e4340e727e0853a4de6c3d6c0309df73eb76,Videos/d05677fe29d2553c76348d45fd11e4340e727e0853a4de6c3d6c0309df73eb76.mp4,SphereFallingDownSoldity,solidity,ParkingGarage_0,1_Possible,None,Hard,Moving
135,b713e51de6cde1e4d627ce062b9cfd63ecdc31ded4d05e403c533036a5d63220,Videos/b713e51de6cde1e4d627ce062b9cfd63ecdc31ded4d05e403c533036a5d63220.mp4,SphereFallingDownSoldity,solidity,ParkingGarage_0,1_Impossible,None,Hard,Moving
135,2b4da66a68b8ea66ffddea9b5eed0fc919b58bba52180aae58976290ba100ec7,Videos/2b4da66a68b8ea66ffddea9b5eed0fc919b58bba52180aae58976290ba100ec7.mp4,SphereFallingDownSoldity,solidity,ParkingGarage_0,2_Impossible,None,Hard,Moving
135,e2261b2a693eb270f441b6b4ec204e6c0cc5a2a51a39700ac4557ffd6b8f477d,Videos/e2261b2a693eb270f441b6b4ec204e6c0cc5a2a51a39700ac4557ffd6b8f477d.mp4,SphereFallingDownSoldity,solidity,ParkingGarage_0,2_Possible,None,Hard,Moving
136,a414841e501042edd64291a6ed9bf9a985f62fed15647f63085bb72e34f039cf,Videos/a414841e501042edd64291a6ed9bf9a985f62fed15647f63085bb72e34f039cf.mp4,FixedMarryPoppins,solidity,PLVDaylight_0,1_Possible,CubePineWood,Hard,Fixed
136,46bd5d54402ec90c63e87c2659f86958f7fefe5414d3833cfbbc2b3dc80760a5,Videos/46bd5d54402ec90c63e87c2659f86958f7fefe5414d3833cfbbc2b3dc80760a5.mp4,FixedMarryPoppins,solidity,PLVDaylight_0,1_Impossible,CubePineWood,Hard,Fixed
136,86a1f0099dde8cc4fefc6b29ba3894aecd7ca7d9b1c6773c344ed57990faa83d,Videos/86a1f0099dde8cc4fefc6b29ba3894aecd7ca7d9b1c6773c344ed57990faa83d.mp4,FixedMarryPoppins,solidity,PLVDaylight_0,2_Impossible,CubePineWood,Hard,Fixed
136,753659868d8811b5dfb44f02f633b2d61eb3353a5a6550690e586fd4ba329f63,Videos/753659868d8811b5dfb44f02f633b2d61eb3353a5a6550690e586fd4ba329f63.mp4,FixedMarryPoppins,solidity,PLVDaylight_0,2_Possible,CubePineWood,Hard,Fixed
137,a8a911809f3245a7b43f529d761d2698f122ece565540d80e0170c25812bc9ce,Videos/a8a911809f3245a7b43f529d761d2698f122ece565540d80e0170c25812bc9ce.mp4,FixedMarryPoppins,solidity,Egypt_0,1_Possible,CubePineWood,Hard,Fixed
137,14200531aada54d3ab4d6219cdb6694ee100fce318bce20521e830f782fb22b1,Videos/14200531aada54d3ab4d6219cdb6694ee100fce318bce20521e830f782fb22b1.mp4,FixedMarryPoppins,solidity,Egypt_0,1_Impossible,CubePineWood,Hard,Fixed
137,1a26c72318d3614d2e9ae3c8213839612b9cebd8cb0bec8024486acead0a3714,Videos/1a26c72318d3614d2e9ae3c8213839612b9cebd8cb0bec8024486acead0a3714.mp4,FixedMarryPoppins,solidity,Egypt_0,2_Impossible,CubePineWood,Hard,Fixed
137,0a1dce7d446df30e14476fb8a0877b6f07f455c569fb55610dc2bd4100ca3b13,Videos/0a1dce7d446df30e14476fb8a0877b6f07f455c569fb55610dc2bd4100ca3b13.mp4,FixedMarryPoppins,solidity,Egypt_0,2_Possible,CubePineWood,Hard,Fixed
138,8d63ba3bb078f076368694f643ca145fe76d0cfe92145063fee6ace5a07448c8,Videos/8d63ba3bb078f076368694f643ca145fe76d0cfe92145063fee6ace5a07448c8.mp4,FixedMarryPoppins,solidity,RuralAustralia03_0,1_Possible,CubePineWood,Hard,Fixed
138,eb1932a79028377d9d8bce7af03b3fca735d9be574cd65c19a92d37c8bd6e3f5,Videos/eb1932a79028377d9d8bce7af03b3fca735d9be574cd65c19a92d37c8bd6e3f5.mp4,FixedMarryPoppins,solidity,RuralAustralia03_0,1_Impossible,CubePineWood,Hard,Fixed
138,11512dec4a39e41d377d420df71b277903fae6b740f7306f6ece50908f4747bc,Videos/11512dec4a39e41d377d420df71b277903fae6b740f7306f6ece50908f4747bc.mp4,FixedMarryPoppins,solidity,RuralAustralia03_0,2_Impossible,CubePineWood,Hard,Fixed
138,2ce1d2aabe8f7a5406e5665f98337e650d046dab7e9fb2950b382685d2fc4597,Videos/2ce1d2aabe8f7a5406e5665f98337e650d046dab7e9fb2950b382685d2fc4597.mp4,FixedMarryPoppins,solidity,RuralAustralia03_0,2_Possible,CubePineWood,Hard,Fixed
139,6d28412721989213ec14a4220fc6fd1c44cb5660b45e4ac16f2a3268e1ae25fe,Videos/6d28412721989213ec14a4220fc6fd1c44cb5660b45e4ac16f2a3268e1ae25fe.mp4,FixedMarryPoppins,solidity,ParkingGarage_0,1_Possible,CubePineWood,Hard,Fixed
139,0587d291b5a036b91ce534ef2bde5df7af962d7203a86fcdac04067dc544dec5,Videos/0587d291b5a036b91ce534ef2bde5df7af962d7203a86fcdac04067dc544dec5.mp4,FixedMarryPoppins,solidity,ParkingGarage_0,1_Impossible,CubePineWood,Hard,Fixed
139,a465fef5a0a8813b3d0999576352682cd8417f8fce23a3504e8e0aeb5eab6e49,Videos/a465fef5a0a8813b3d0999576352682cd8417f8fce23a3504e8e0aeb5eab6e49.mp4,FixedMarryPoppins,solidity,ParkingGarage_0,2_Impossible,CubePineWood,Hard,Fixed
139,29313191cd00e03111c7c351bcc74be52456ecf4204ee49139dfd238e48b8271,Videos/29313191cd00e03111c7c351bcc74be52456ecf4204ee49139dfd238e48b8271.mp4,FixedMarryPoppins,solidity,ParkingGarage_0,2_Possible,CubePineWood,Hard,Fixed
140,bbe246226e7e2538592e2d4f5a062d537193119dc8fb42cd0f56f27747a2d803,Videos/bbe246226e7e2538592e2d4f5a062d537193119dc8fb42cd0f56f27747a2d803.mp4,BoxSoldity,solidity,PLVDaylight_0,1_Possible,CubePineWood,Hard,Moving
140,088464a2a95058ee517bba4d44abc4dfb3343699f939c89cb47362c43b4684e3,Videos/088464a2a95058ee517bba4d44abc4dfb3343699f939c89cb47362c43b4684e3.mp4,BoxSoldity,solidity,PLVDaylight_0,1_Impossible,CubePineWood,Hard,Moving
140,fb7698eebc6ebd20a7feb9f3dc4622b36482161601aabb129028ee57e8ff2004,Videos/fb7698eebc6ebd20a7feb9f3dc4622b36482161601aabb129028ee57e8ff2004.mp4,BoxSoldity,solidity,PLVDaylight_0,2_Impossible,CubePineWood,Hard,Moving
140,237cf0a9b32215249dc2b5b36f2f86d7b958b297d91fc5759d2b9e5119e495ca,Videos/237cf0a9b32215249dc2b5b36f2f86d7b958b297d91fc5759d2b9e5119e495ca.mp4,BoxSoldity,solidity,PLVDaylight_0,2_Possible,CubePineWood,Hard,Moving
141,e7c0f0ec770e41587a3d9f81f2eb1d3238d30e9c9188b763eaf1bc9dad893974,Videos/e7c0f0ec770e41587a3d9f81f2eb1d3238d30e9c9188b763eaf1bc9dad893974.mp4,BoxSoldity,solidity,Egypt_0,1_Possible,CubePineWood,Hard,Moving
141,b1ab2bc8c2251229202dac9b5811f1c32d936f6d4b13da869b76a087a42d6673,Videos/b1ab2bc8c2251229202dac9b5811f1c32d936f6d4b13da869b76a087a42d6673.mp4,BoxSoldity,solidity,Egypt_0,1_Impossible,CubePineWood,Hard,Moving
141,0d6d1e11bdefb1700438332046230c18148a8066ac4895eca27cecf94632e689,Videos/0d6d1e11bdefb1700438332046230c18148a8066ac4895eca27cecf94632e689.mp4,BoxSoldity,solidity,Egypt_0,2_Impossible,CubePineWood,Hard,Moving
141,9e9ed7bc2c5d9bcc1ec4f366838de28f230dcc7a5aa9fec7c4f0e1a136ad9ed5,Videos/9e9ed7bc2c5d9bcc1ec4f366838de28f230dcc7a5aa9fec7c4f0e1a136ad9ed5.mp4,BoxSoldity,solidity,Egypt_0,2_Possible,CubePineWood,Hard,Moving
142,73443250b4e47d65ee4f2ac2caf64ab7c523004b54972f5b864b9a35e1dcc9b7,Videos/73443250b4e47d65ee4f2ac2caf64ab7c523004b54972f5b864b9a35e1dcc9b7.mp4,BoxSoldity,solidity,RuralAustralia03_0,1_Possible,CubePineWood,Hard,Moving
142,0747c3fbb3c91d3e989edad0fbf19a1196eaae5eb3da0fb36fe60115cff42aa6,Videos/0747c3fbb3c91d3e989edad0fbf19a1196eaae5eb3da0fb36fe60115cff42aa6.mp4,BoxSoldity,solidity,RuralAustralia03_0,1_Impossible,CubePineWood,Hard,Moving
142,5c9578edb57c9b8c341a5da216f925de884f9720fe2ae5459f6436bd103c0e61,Videos/5c9578edb57c9b8c341a5da216f925de884f9720fe2ae5459f6436bd103c0e61.mp4,BoxSoldity,solidity,RuralAustralia03_0,2_Impossible,CubePineWood,Hard,Moving
142,7213bc33b047be2c7f377e5e5b554f32e8f756a24ca49efbe1ca9ea3d2537598,Videos/7213bc33b047be2c7f377e5e5b554f32e8f756a24ca49efbe1ca9ea3d2537598.mp4,BoxSoldity,solidity,RuralAustralia03_0,2_Possible,CubePineWood,Hard,Moving
143,0888ee8fb44d138e9b5f5de2414e473777d3f9578c0d8438c998e064b89e2475,Videos/0888ee8fb44d138e9b5f5de2414e473777d3f9578c0d8438c998e064b89e2475.mp4,BoxSoldity,solidity,ParkingGarage_0,1_Possible,CubePineWood,Hard,Moving
143,0b4da9363a902d8b8999c85795fc891445bc808fee0fc09daa0e7ea0226869c3,Videos/0b4da9363a902d8b8999c85795fc891445bc808fee0fc09daa0e7ea0226869c3.mp4,BoxSoldity,solidity,ParkingGarage_0,1_Impossible,CubePineWood,Hard,Moving
143,993ad85d16c1083123ae40d09b678dce54cc6244549b752dc338109e9072162c,Videos/993ad85d16c1083123ae40d09b678dce54cc6244549b752dc338109e9072162c.mp4,BoxSoldity,solidity,ParkingGarage_0,2_Impossible,CubePineWood,Hard,Moving
143,75909d864e361f8796f5de0890823e2d2a344d9e42c43f79d9b3744cc974d2b5,Videos/75909d864e361f8796f5de0890823e2d2a344d9e42c43f79d9b3744cc974d2b5.mp4,BoxSoldity,solidity,ParkingGarage_0,2_Possible,CubePineWood,Hard,Moving
144,a7be3417b0dfc61c226e93fb85f17e8f82ea7ea3cbe4899bc45bf1cc469e3d0d,Videos/a7be3417b0dfc61c226e93fb85f17e8f82ea7ea3cbe4899bc45bf1cc469e3d0d.mp4,BoxSoldity,solidity,ShoppingMall_0,1_Possible,CubePineWood,Unknown,Moving
144,1ad825e05f0ad335f140cf8e839b55786568375dc086a92d3a91d604fee1049e,Videos/1ad825e05f0ad335f140cf8e839b55786568375dc086a92d3a91d604fee1049e.mp4,BoxSoldity,solidity,ShoppingMall_0,1_Impossible,CubePineWood,Unknown,Moving
144,3135d914d025b538abd1be097983047d51aa0657ed72e63cd97a9572087014e2,Videos/3135d914d025b538abd1be097983047d51aa0657ed72e63cd97a9572087014e2.mp4,BoxSoldity,solidity,ShoppingMall_0,2_Impossible,CubePineWood,Unknown,Moving
144,d60ae8971655320982852bf769693d79ea7ae2ee0fc6437235471ff809b33536,Videos/d60ae8971655320982852bf769693d79ea7ae2ee0fc6437235471ff809b33536.mp4,BoxSoldity,solidity,ShoppingMall_0,2_Possible,CubePineWood,Unknown,Moving
145,06a0a4f3030d0a0d5fb28ecbcee951d4ff8c0b4bd54ed6cc437c6f14bb99e368,Videos/06a0a4f3030d0a0d5fb28ecbcee951d4ff8c0b4bd54ed6cc437c6f14bb99e368.mp4,Scaffoling,solidity,PLVDaylight_0,1_Possible,CubePinewood,Hard,Moving
145,faf319d2cd35930c715722f19effd16e7d98f162d154a799358e6a4298f24926,Videos/faf319d2cd35930c715722f19effd16e7d98f162d154a799358e6a4298f24926.mp4,Scaffoling,solidity,PLVDaylight_0,1_Impossible,CubePinewood,Hard,Moving
145,2f416951c9f60f1f09249e8681a5d1ffa3019b020076315ea8aeb08070a9fa13,Videos/2f416951c9f60f1f09249e8681a5d1ffa3019b020076315ea8aeb08070a9fa13.mp4,Scaffoling,solidity,PLVDaylight_0,2_Impossible,CubePinewood,Hard,Moving
145,01abadb6e2a7e757c8b5bee1d9b12341ae5717c1937b5204023b2216f3604eb1,Videos/01abadb6e2a7e757c8b5bee1d9b12341ae5717c1937b5204023b2216f3604eb1.mp4,Scaffoling,solidity,PLVDaylight_0,2_Possible,CubePinewood,Hard,Moving
146,573f5be3ea7448831d1f2ea2ef5233734c955a5cea622b313916a1f5ded3d5ac,Videos/573f5be3ea7448831d1f2ea2ef5233734c955a5cea622b313916a1f5ded3d5ac.mp4,Scaffoling,solidity,Egypt_0,1_Possible,CubePinewood,Hard,Moving
146,46162ac2fb5615298654ca119171f5bd15d9d0aac4e0e95c1bb2fb9a7707472a,Videos/46162ac2fb5615298654ca119171f5bd15d9d0aac4e0e95c1bb2fb9a7707472a.mp4,Scaffoling,solidity,Egypt_0,1_Impossible,CubePinewood,Hard,Moving
146,45b2163fa7c6bb339a4a148b2fb796665986fbb75e3d04ca533973ed3da7cbde,Videos/45b2163fa7c6bb339a4a148b2fb796665986fbb75e3d04ca533973ed3da7cbde.mp4,Scaffoling,solidity,Egypt_0,2_Impossible,CubePinewood,Hard,Moving
146,9a43fc373daf89dbb5d900e8f3df74b022ba2f2ce0777ec12ffe375b8a6c38ee,Videos/9a43fc373daf89dbb5d900e8f3df74b022ba2f2ce0777ec12ffe375b8a6c38ee.mp4,Scaffoling,solidity,Egypt_0,2_Possible,CubePinewood,Hard,Moving
147,9895771e31706afccd784d165f6b975141d3d4b2013e0948012756080fcc0b0b,Videos/9895771e31706afccd784d165f6b975141d3d4b2013e0948012756080fcc0b0b.mp4,Scaffoling,solidity,RuralAustralia03_0,1_Possible,CubePinewood,Hard,Moving
147,72a051de4c5ee923025aa384c16035a715e8087811c7fb98dc4545e5d977fcd9,Videos/72a051de4c5ee923025aa384c16035a715e8087811c7fb98dc4545e5d977fcd9.mp4,Scaffoling,solidity,RuralAustralia03_0,1_Impossible,CubePinewood,Hard,Moving
147,0d426df113999eb1ce6bdeb3d53057d2428dccc4c6e7861e667831bbc8f761da,Videos/0d426df113999eb1ce6bdeb3d53057d2428dccc4c6e7861e667831bbc8f761da.mp4,Scaffoling,solidity,RuralAustralia03_0,2_Impossible,CubePinewood,Hard,Moving
147,235a3b536424fb6d7203420cc8a305a9527978a280d63e57e69370cf951781c8,Videos/235a3b536424fb6d7203420cc8a305a9527978a280d63e57e69370cf951781c8.mp4,Scaffoling,solidity,RuralAustralia03_0,2_Possible,CubePinewood,Hard,Moving
148,092ede317038f8e1c213842f1cb0872fab334f639ad11e262d8a5f0752f1bd45,Videos/092ede317038f8e1c213842f1cb0872fab334f639ad11e262d8a5f0752f1bd45.mp4,Scaffoling,solidity,ParkingGarage_0,1_Possible,CubePinewood,Hard,Moving
148,5e65b4ab6d29bfed60ec60e1c38a88aee96a785b9fd025b5117255e5e7a09267,Videos/5e65b4ab6d29bfed60ec60e1c38a88aee96a785b9fd025b5117255e5e7a09267.mp4,Scaffoling,solidity,ParkingGarage_0,1_Impossible,CubePinewood,Hard,Moving
148,be1517eac30ce356c6871b40b0636b7ebb4baa9a21b7982da0d23870a767b9ab,Videos/be1517eac30ce356c6871b40b0636b7ebb4baa9a21b7982da0d23870a767b9ab.mp4,Scaffoling,solidity,ParkingGarage_0,2_Impossible,CubePinewood,Hard,Moving
148,750b40a5eb33d8d2a29e4524598ca29f59b685851556f3c3ba406e80d13150cf,Videos/750b40a5eb33d8d2a29e4524598ca29f59b685851556f3c3ba406e80d13150cf.mp4,Scaffoling,solidity,ParkingGarage_0,2_Possible,CubePinewood,Hard,Moving
149,7dbca8c06d1f83fc04497df28bf7ca8139b7c0cf792c4970d6236461e1aa4089,Videos/7dbca8c06d1f83fc04497df28bf7ca8139b7c0cf792c4970d6236461e1aa4089.mp4,CameraSolidity,solidity,RuralAustralia03_0,1_Possible,None,Hard,Moving
149,db8f65d73ffd74804c22fa7f34fa63f8912c3c7dd9fd6bfdf90864f311c2413c,Videos/db8f65d73ffd74804c22fa7f34fa63f8912c3c7dd9fd6bfdf90864f311c2413c.mp4,CameraSolidity,solidity,RuralAustralia03_0,1_Impossible,None,Hard,Moving
149,453a56c2c8d47b3c32b790160ffc63a166ec87f9dcaae935b7b656b0153b50be,Videos/453a56c2c8d47b3c32b790160ffc63a166ec87f9dcaae935b7b656b0153b50be.mp4,CameraSolidity,solidity,RuralAustralia03_0,2_Impossible,None,Hard,Moving
149,761398d09aa97884611fd1252218f31c0a62c4112f0915c944f109d0451a6160,Videos/761398d09aa97884611fd1252218f31c0a62c4112f0915c944f109d0451a6160.mp4,CameraSolidity,solidity,RuralAustralia03_0,2_Possible,None,Hard,Moving
150,a81c7a9611542f988c31679c62fa67fe6c31df91cc013b9ef255b1c480debace,Videos/a81c7a9611542f988c31679c62fa67fe6c31df91cc013b9ef255b1c480debace.mp4,CameraSolidity,solidity,ParkingGarage_0,1_Possible,None,Hard,Moving
150,720f1b58d9cb24f3c809f84c4cb6643f552f66bd19e66406d774cc6800280ddd,Videos/720f1b58d9cb24f3c809f84c4cb6643f552f66bd19e66406d774cc6800280ddd.mp4,CameraSolidity,solidity,ParkingGarage_0,1_Impossible,None,Hard,Moving
150,83ff36b2ddd8b0aad8f02ff239e25a221d27980837aa7536548bea43972fc71d,Videos/83ff36b2ddd8b0aad8f02ff239e25a221d27980837aa7536548bea43972fc71d.mp4,CameraSolidity,solidity,ParkingGarage_0,2_Impossible,None,Hard,Moving
150,c2953be7e837f1014f913c8f5b16b2726a503528821ca8cb6175f5d011493a89,Videos/c2953be7e837f1014f913c8f5b16b2726a503528821ca8cb6175f5d011493a89.mp4,CameraSolidity,solidity,ParkingGarage_0,2_Possible,None,Hard,Moving
151,22b69cdb50571d61c61c7042f8d8c87ce549e7b86be1fbb463be7f3658c32338,Videos/22b69cdb50571d61c61c7042f8d8c87ce549e7b86be1fbb463be7f3658c32338.mp4,CameraSolidity,solidity,ShoppingMall_0,1_Possible,None,Unknown,Moving
151,f490a55e0ad776f3d24adde02ef795f2a3991db38798fc7504a340be0f1a54ed,Videos/f490a55e0ad776f3d24adde02ef795f2a3991db38798fc7504a340be0f1a54ed.mp4,CameraSolidity,solidity,ShoppingMall_0,1_Impossible,None,Unknown,Moving
151,2b902e3a647cac9776340ab269a8cbdf1b7608a0115dc65ee766f7dd1dc6ab5c,Videos/2b902e3a647cac9776340ab269a8cbdf1b7608a0115dc65ee766f7dd1dc6ab5c.mp4,CameraSolidity,solidity,ShoppingMall_0,2_Impossible,None,Unknown,Moving
151,6e44237ff081345cbb4152ec21b037aea2150a933e3e7b61a0e996e149fd15b8,Videos/6e44237ff081345cbb4152ec21b037aea2150a933e3e7b61a0e996e149fd15b8.mp4,CameraSolidity,solidity,ShoppingMall_0,2_Possible,None,Unknown,Moving
152,8a78104b84b142325ec9756f530cdb45e0c9cba3e840c0f1af7fd2e720582731,Videos/8a78104b84b142325ec9756f530cdb45e0c9cba3e840c0f1af7fd2e720582731.mp4,CameraSolidity,solidity,ConcertHall_0,1_Possible,None,Unknown,Moving
152,834503c5a5a2adb6168814413d9ed04614aaf89fc7aa016a23fecbc8f06ebe75,Videos/834503c5a5a2adb6168814413d9ed04614aaf89fc7aa016a23fecbc8f06ebe75.mp4,CameraSolidity,solidity,ConcertHall_0,1_Impossible,None,Unknown,Moving
152,f70d0ff22d6271025f61209914df43064f1895d9a7c6f73e030386bf74623913,Videos/f70d0ff22d6271025f61209914df43064f1895d9a7c6f73e030386bf74623913.mp4,CameraSolidity,solidity,ConcertHall_0,2_Impossible,None,Unknown,Moving
152,3eda4eba7bdb2c382ef9c8d56a2c40e023409c4fa03b8a9a24b119bd45028799,Videos/3eda4eba7bdb2c382ef9c8d56a2c40e023409c4fa03b8a9a24b119bd45028799.mp4,CameraSolidity,solidity,ConcertHall_0,2_Possible,None,Unknown,Moving
153,17cd9d91a753c702b02192eec8f8a4b6945fcffdf8123f92804482de50147d25,Videos/17cd9d91a753c702b02192eec8f8a4b6945fcffdf8123f92804482de50147d25.mp4,CameraSolidity,solidity,BasketBallCourt_0,1_Possible,None,Unknown,Moving
153,3024e45045b8adce10b9e6fd5cde6ceca2334af97365e5e9fbecb4850f3fc912,Videos/3024e45045b8adce10b9e6fd5cde6ceca2334af97365e5e9fbecb4850f3fc912.mp4,CameraSolidity,solidity,BasketBallCourt_0,1_Impossible,None,Unknown,Moving
153,9e42ffc14f2d605e3fbb296a4bf5735541f9107b5897ab6b93f52953ffbd5f2b,Videos/9e42ffc14f2d605e3fbb296a4bf5735541f9107b5897ab6b93f52953ffbd5f2b.mp4,CameraSolidity,solidity,BasketBallCourt_0,2_Impossible,None,Unknown,Moving
153,fea7f9879c1983372ac0a597805d1a8739293f681563eec9ae29d3a0d8c6dd5a,Videos/fea7f9879c1983372ac0a597805d1a8739293f681563eec9ae29d3a0d8c6dd5a.mp4,CameraSolidity,solidity,BasketBallCourt_0,2_Possible,None,Unknown,Moving
154,e0eba25316e8b26e584f0c96fb28639153c98d028f17422323a7a0d40ec4ba02,Videos/e0eba25316e8b26e584f0c96fb28639153c98d028f17422323a7a0d40ec4ba02.mp4,JumpSolidity,solidity,PLVDaylight_0,1_Possible,None,Hard,Moving
